prev_rc,prev_rcdesc,new_rc,new_rcdesc,year,count
01,Northland Region,02,Auckland Region,2007,6318
01,Northland Region,02,Auckland Region,2008,7491
01,Northland Region,02,Auckland Region,2009,9327
01,Northland Region,02,Auckland Region,2010,8508
01,Northland Region,02,Auckland Region,2011,9003
01,Northland Region,02,Auckland Region,2012,9480
01,Northland Region,02,Auckland Region,2013,9225
01,Northland Region,02,Auckland Region,2014,10260
01,Northland Region,02,Auckland Region,2015,10797
01,Northland Region,02,Auckland Region,2016,11151
01,Northland Region,02,Auckland Region,2017,11121
01,Northland Region,03,Waikato Region,2007,1821
01,Northland Region,03,Waikato Region,2008,2136
01,Northland Region,03,Waikato Region,2009,2151
01,Northland Region,03,Waikato Region,2010,2256
01,Northland Region,03,Waikato Region,2011,2142
01,Northland Region,03,Waikato Region,2012,2274
01,Northland Region,03,Waikato Region,2013,2301
01,Northland Region,03,Waikato Region,2014,2514
01,Northland Region,03,Waikato Region,2015,2796
01,Northland Region,03,Waikato Region,2016,2778
01,Northland Region,03,Waikato Region,2017,2655
01,Northland Region,04,Bay of Plenty Region,2007,819
01,Northland Region,04,Bay of Plenty Region,2008,1020
01,Northland Region,04,Bay of Plenty Region,2009,1152
01,Northland Region,04,Bay of Plenty Region,2010,1191
01,Northland Region,04,Bay of Plenty Region,2011,1128
01,Northland Region,04,Bay of Plenty Region,2012,1092
01,Northland Region,04,Bay of Plenty Region,2013,1152
01,Northland Region,04,Bay of Plenty Region,2014,1299
01,Northland Region,04,Bay of Plenty Region,2015,1506
01,Northland Region,04,Bay of Plenty Region,2016,1548
01,Northland Region,04,Bay of Plenty Region,2017,1428
01,Northland Region,05,Gisborne Region,2007,87
01,Northland Region,05,Gisborne Region,2008,108
01,Northland Region,05,Gisborne Region,2009,105
01,Northland Region,05,Gisborne Region,2010,123
01,Northland Region,05,Gisborne Region,2011,126
01,Northland Region,05,Gisborne Region,2012,150
01,Northland Region,05,Gisborne Region,2013,171
01,Northland Region,05,Gisborne Region,2014,153
01,Northland Region,05,Gisborne Region,2015,135
01,Northland Region,05,Gisborne Region,2016,153
01,Northland Region,05,Gisborne Region,2017,156
01,Northland Region,06,Hawke's Bay Region,2007,303
01,Northland Region,06,Hawke's Bay Region,2008,375
01,Northland Region,06,Hawke's Bay Region,2009,387
01,Northland Region,06,Hawke's Bay Region,2010,378
01,Northland Region,06,Hawke's Bay Region,2011,360
01,Northland Region,06,Hawke's Bay Region,2012,363
01,Northland Region,06,Hawke's Bay Region,2013,396
01,Northland Region,06,Hawke's Bay Region,2014,354
01,Northland Region,06,Hawke's Bay Region,2015,450
01,Northland Region,06,Hawke's Bay Region,2016,462
01,Northland Region,06,Hawke's Bay Region,2017,432
01,Northland Region,07,Taranaki Region,2007,216
01,Northland Region,07,Taranaki Region,2008,327
01,Northland Region,07,Taranaki Region,2009,342
01,Northland Region,07,Taranaki Region,2010,387
01,Northland Region,07,Taranaki Region,2011,312
01,Northland Region,07,Taranaki Region,2012,294
01,Northland Region,07,Taranaki Region,2013,303
01,Northland Region,07,Taranaki Region,2014,324
01,Northland Region,07,Taranaki Region,2015,357
01,Northland Region,07,Taranaki Region,2016,390
01,Northland Region,07,Taranaki Region,2017,402
01,Northland Region,08,Manawatu-Wanganui Region,2007,378
01,Northland Region,08,Manawatu-Wanganui Region,2008,558
01,Northland Region,08,Manawatu-Wanganui Region,2009,603
01,Northland Region,08,Manawatu-Wanganui Region,2010,600
01,Northland Region,08,Manawatu-Wanganui Region,2011,576
01,Northland Region,08,Manawatu-Wanganui Region,2012,549
01,Northland Region,08,Manawatu-Wanganui Region,2013,567
01,Northland Region,08,Manawatu-Wanganui Region,2014,642
01,Northland Region,08,Manawatu-Wanganui Region,2015,651
01,Northland Region,08,Manawatu-Wanganui Region,2016,717
01,Northland Region,08,Manawatu-Wanganui Region,2017,825
01,Northland Region,09,Wellington Region,2007,630
01,Northland Region,09,Wellington Region,2008,771
01,Northland Region,09,Wellington Region,2009,831
01,Northland Region,09,Wellington Region,2010,882
01,Northland Region,09,Wellington Region,2011,843
01,Northland Region,09,Wellington Region,2012,834
01,Northland Region,09,Wellington Region,2013,822
01,Northland Region,09,Wellington Region,2014,864
01,Northland Region,09,Wellington Region,2015,957
01,Northland Region,09,Wellington Region,2016,1119
01,Northland Region,09,Wellington Region,2017,1047
01,Northland Region,12,West Coast Region,2007,33
01,Northland Region,12,West Coast Region,2008,36
01,Northland Region,12,West Coast Region,2009,54
01,Northland Region,12,West Coast Region,2010,72
01,Northland Region,12,West Coast Region,2011,48
01,Northland Region,12,West Coast Region,2012,54
01,Northland Region,12,West Coast Region,2013,78
01,Northland Region,12,West Coast Region,2014,66
01,Northland Region,12,West Coast Region,2015,78
01,Northland Region,12,West Coast Region,2016,72
01,Northland Region,12,West Coast Region,2017,72
01,Northland Region,13,Canterbury Region,2007,492
01,Northland Region,13,Canterbury Region,2008,693
01,Northland Region,13,Canterbury Region,2009,648
01,Northland Region,13,Canterbury Region,2010,624
01,Northland Region,13,Canterbury Region,2011,714
01,Northland Region,13,Canterbury Region,2012,891
01,Northland Region,13,Canterbury Region,2013,966
01,Northland Region,13,Canterbury Region,2014,990
01,Northland Region,13,Canterbury Region,2015,1071
01,Northland Region,13,Canterbury Region,2016,978
01,Northland Region,13,Canterbury Region,2017,858
01,Northland Region,14,Otago Region,2007,327
01,Northland Region,14,Otago Region,2008,444
01,Northland Region,14,Otago Region,2009,456
01,Northland Region,14,Otago Region,2010,435
01,Northland Region,14,Otago Region,2011,453
01,Northland Region,14,Otago Region,2012,474
01,Northland Region,14,Otago Region,2013,483
01,Northland Region,14,Otago Region,2014,525
01,Northland Region,14,Otago Region,2015,624
01,Northland Region,14,Otago Region,2016,558
01,Northland Region,14,Otago Region,2017,624
01,Northland Region,15,Southland Region,2007,135
01,Northland Region,15,Southland Region,2008,150
01,Northland Region,15,Southland Region,2009,135
01,Northland Region,15,Southland Region,2010,144
01,Northland Region,15,Southland Region,2011,150
01,Northland Region,15,Southland Region,2012,138
01,Northland Region,15,Southland Region,2013,159
01,Northland Region,15,Southland Region,2014,150
01,Northland Region,15,Southland Region,2015,141
01,Northland Region,15,Southland Region,2016,159
01,Northland Region,15,Southland Region,2017,186
01,Northland Region,16,Tasman Region,2007,66
01,Northland Region,16,Tasman Region,2008,87
01,Northland Region,16,Tasman Region,2009,69
01,Northland Region,16,Tasman Region,2010,69
01,Northland Region,16,Tasman Region,2011,60
01,Northland Region,16,Tasman Region,2012,87
01,Northland Region,16,Tasman Region,2013,99
01,Northland Region,16,Tasman Region,2014,96
01,Northland Region,16,Tasman Region,2015,105
01,Northland Region,16,Tasman Region,2016,114
01,Northland Region,16,Tasman Region,2017,117
01,Northland Region,17,Nelson Region,2007,66
01,Northland Region,17,Nelson Region,2008,105
01,Northland Region,17,Nelson Region,2009,90
01,Northland Region,17,Nelson Region,2010,99
01,Northland Region,17,Nelson Region,2011,81
01,Northland Region,17,Nelson Region,2012,141
01,Northland Region,17,Nelson Region,2013,96
01,Northland Region,17,Nelson Region,2014,96
01,Northland Region,17,Nelson Region,2015,111
01,Northland Region,17,Nelson Region,2016,120
01,Northland Region,17,Nelson Region,2017,120
01,Northland Region,18,Marlborough Region,2007,75
01,Northland Region,18,Marlborough Region,2008,99
01,Northland Region,18,Marlborough Region,2009,84
01,Northland Region,18,Marlborough Region,2010,54
01,Northland Region,18,Marlborough Region,2011,90
01,Northland Region,18,Marlborough Region,2012,81
01,Northland Region,18,Marlborough Region,2013,81
01,Northland Region,18,Marlborough Region,2014,99
01,Northland Region,18,Marlborough Region,2015,96
01,Northland Region,18,Marlborough Region,2016,108
01,Northland Region,18,Marlborough Region,2017,102
02,Auckland Region,01,Northland Region,2007,7569
02,Auckland Region,01,Northland Region,2008,9201
02,Auckland Region,01,Northland Region,2009,10287
02,Auckland Region,01,Northland Region,2010,10344
02,Auckland Region,01,Northland Region,2011,9789
02,Auckland Region,01,Northland Region,2012,10167
02,Auckland Region,01,Northland Region,2013,10224
02,Auckland Region,01,Northland Region,2014,11979
02,Auckland Region,01,Northland Region,2015,12735
02,Auckland Region,01,Northland Region,2016,13806
02,Auckland Region,01,Northland Region,2017,14490
02,Auckland Region,03,Waikato Region,2007,12285
02,Auckland Region,03,Waikato Region,2008,14892
02,Auckland Region,03,Waikato Region,2009,15591
02,Auckland Region,03,Waikato Region,2010,15876
02,Auckland Region,03,Waikato Region,2011,15003
02,Auckland Region,03,Waikato Region,2012,16449
02,Auckland Region,03,Waikato Region,2013,16800
02,Auckland Region,03,Waikato Region,2014,19470
02,Auckland Region,03,Waikato Region,2015,21960
02,Auckland Region,03,Waikato Region,2016,23670
02,Auckland Region,03,Waikato Region,2017,24105
02,Auckland Region,04,Bay of Plenty Region,2007,6780
02,Auckland Region,04,Bay of Plenty Region,2008,7851
02,Auckland Region,04,Bay of Plenty Region,2009,8475
02,Auckland Region,04,Bay of Plenty Region,2010,8895
02,Auckland Region,04,Bay of Plenty Region,2011,8475
02,Auckland Region,04,Bay of Plenty Region,2012,8715
02,Auckland Region,04,Bay of Plenty Region,2013,8775
02,Auckland Region,04,Bay of Plenty Region,2014,10509
02,Auckland Region,04,Bay of Plenty Region,2015,12603
02,Auckland Region,04,Bay of Plenty Region,2016,14310
02,Auckland Region,04,Bay of Plenty Region,2017,13782
02,Auckland Region,05,Gisborne Region,2007,825
02,Auckland Region,05,Gisborne Region,2008,945
02,Auckland Region,05,Gisborne Region,2009,1017
02,Auckland Region,05,Gisborne Region,2010,1125
02,Auckland Region,05,Gisborne Region,2011,1143
02,Auckland Region,05,Gisborne Region,2012,1167
02,Auckland Region,05,Gisborne Region,2013,1092
02,Auckland Region,05,Gisborne Region,2014,1173
02,Auckland Region,05,Gisborne Region,2015,1326
02,Auckland Region,05,Gisborne Region,2016,1233
02,Auckland Region,05,Gisborne Region,2017,1401
02,Auckland Region,06,Hawke's Bay Region,2007,2430
02,Auckland Region,06,Hawke's Bay Region,2008,2805
02,Auckland Region,06,Hawke's Bay Region,2009,3108
02,Auckland Region,06,Hawke's Bay Region,2010,2973
02,Auckland Region,06,Hawke's Bay Region,2011,2739
02,Auckland Region,06,Hawke's Bay Region,2012,2874
02,Auckland Region,06,Hawke's Bay Region,2013,2952
02,Auckland Region,06,Hawke's Bay Region,2014,3285
02,Auckland Region,06,Hawke's Bay Region,2015,4026
02,Auckland Region,06,Hawke's Bay Region,2016,4392
02,Auckland Region,06,Hawke's Bay Region,2017,4395
02,Auckland Region,07,Taranaki Region,2007,1518
02,Auckland Region,07,Taranaki Region,2008,1857
02,Auckland Region,07,Taranaki Region,2009,2019
02,Auckland Region,07,Taranaki Region,2010,1926
02,Auckland Region,07,Taranaki Region,2011,1668
02,Auckland Region,07,Taranaki Region,2012,1794
02,Auckland Region,07,Taranaki Region,2013,1854
02,Auckland Region,07,Taranaki Region,2014,2091
02,Auckland Region,07,Taranaki Region,2015,2259
02,Auckland Region,07,Taranaki Region,2016,2259
02,Auckland Region,07,Taranaki Region,2017,2643
02,Auckland Region,08,Manawatu-Wanganui Region,2007,2664
02,Auckland Region,08,Manawatu-Wanganui Region,2008,3285
02,Auckland Region,08,Manawatu-Wanganui Region,2009,3948
02,Auckland Region,08,Manawatu-Wanganui Region,2010,3819
02,Auckland Region,08,Manawatu-Wanganui Region,2011,3624
02,Auckland Region,08,Manawatu-Wanganui Region,2012,3768
02,Auckland Region,08,Manawatu-Wanganui Region,2013,3672
02,Auckland Region,08,Manawatu-Wanganui Region,2014,3933
02,Auckland Region,08,Manawatu-Wanganui Region,2015,4497
02,Auckland Region,08,Manawatu-Wanganui Region,2016,4530
02,Auckland Region,08,Manawatu-Wanganui Region,2017,5205
02,Auckland Region,09,Wellington Region,2007,6261
02,Auckland Region,09,Wellington Region,2008,7518
02,Auckland Region,09,Wellington Region,2009,8037
02,Auckland Region,09,Wellington Region,2010,7416
02,Auckland Region,09,Wellington Region,2011,7656
02,Auckland Region,09,Wellington Region,2012,7704
02,Auckland Region,09,Wellington Region,2013,8409
02,Auckland Region,09,Wellington Region,2014,9345
02,Auckland Region,09,Wellington Region,2015,9945
02,Auckland Region,09,Wellington Region,2016,11100
02,Auckland Region,09,Wellington Region,2017,11415
02,Auckland Region,12,West Coast Region,2007,174
02,Auckland Region,12,West Coast Region,2008,219
02,Auckland Region,12,West Coast Region,2009,291
02,Auckland Region,12,West Coast Region,2010,351
02,Auckland Region,12,West Coast Region,2011,261
02,Auckland Region,12,West Coast Region,2012,255
02,Auckland Region,12,West Coast Region,2013,270
02,Auckland Region,12,West Coast Region,2014,297
02,Auckland Region,12,West Coast Region,2015,336
02,Auckland Region,12,West Coast Region,2016,294
02,Auckland Region,12,West Coast Region,2017,300
02,Auckland Region,13,Canterbury Region,2007,4596
02,Auckland Region,13,Canterbury Region,2008,5574
02,Auckland Region,13,Canterbury Region,2009,6018
02,Auckland Region,13,Canterbury Region,2010,5454
02,Auckland Region,13,Canterbury Region,2011,5859
02,Auckland Region,13,Canterbury Region,2012,6732
02,Auckland Region,13,Canterbury Region,2013,7353
02,Auckland Region,13,Canterbury Region,2014,7632
02,Auckland Region,13,Canterbury Region,2015,8652
02,Auckland Region,13,Canterbury Region,2016,8706
02,Auckland Region,13,Canterbury Region,2017,8556
02,Auckland Region,14,Otago Region,2007,3075
02,Auckland Region,14,Otago Region,2008,3450
02,Auckland Region,14,Otago Region,2009,3837
02,Auckland Region,14,Otago Region,2010,3750
02,Auckland Region,14,Otago Region,2011,3855
02,Auckland Region,14,Otago Region,2012,3813
02,Auckland Region,14,Otago Region,2013,4251
02,Auckland Region,14,Otago Region,2014,5085
02,Auckland Region,14,Otago Region,2015,5730
02,Auckland Region,14,Otago Region,2016,6090
02,Auckland Region,14,Otago Region,2017,6147
02,Auckland Region,15,Southland Region,2007,555
02,Auckland Region,15,Southland Region,2008,612
02,Auckland Region,15,Southland Region,2009,741
02,Auckland Region,15,Southland Region,2010,681
02,Auckland Region,15,Southland Region,2011,711
02,Auckland Region,15,Southland Region,2012,723
02,Auckland Region,15,Southland Region,2013,705
02,Auckland Region,15,Southland Region,2014,762
02,Auckland Region,15,Southland Region,2015,786
02,Auckland Region,15,Southland Region,2016,795
02,Auckland Region,15,Southland Region,2017,816
02,Auckland Region,16,Tasman Region,2007,381
02,Auckland Region,16,Tasman Region,2008,462
02,Auckland Region,16,Tasman Region,2009,462
02,Auckland Region,16,Tasman Region,2010,435
02,Auckland Region,16,Tasman Region,2011,405
02,Auckland Region,16,Tasman Region,2012,495
02,Auckland Region,16,Tasman Region,2013,507
02,Auckland Region,16,Tasman Region,2014,651
02,Auckland Region,16,Tasman Region,2015,774
02,Auckland Region,16,Tasman Region,2016,795
02,Auckland Region,16,Tasman Region,2017,1017
02,Auckland Region,17,Nelson Region,2007,612
02,Auckland Region,17,Nelson Region,2008,720
02,Auckland Region,17,Nelson Region,2009,780
02,Auckland Region,17,Nelson Region,2010,708
02,Auckland Region,17,Nelson Region,2011,666
02,Auckland Region,17,Nelson Region,2012,729
02,Auckland Region,17,Nelson Region,2013,732
02,Auckland Region,17,Nelson Region,2014,837
02,Auckland Region,17,Nelson Region,2015,963
02,Auckland Region,17,Nelson Region,2016,1041
02,Auckland Region,17,Nelson Region,2017,1233
02,Auckland Region,18,Marlborough Region,2007,516
02,Auckland Region,18,Marlborough Region,2008,642
02,Auckland Region,18,Marlborough Region,2009,675
02,Auckland Region,18,Marlborough Region,2010,609
02,Auckland Region,18,Marlborough Region,2011,606
02,Auckland Region,18,Marlborough Region,2012,711
02,Auckland Region,18,Marlborough Region,2013,720
02,Auckland Region,18,Marlborough Region,2014,765
02,Auckland Region,18,Marlborough Region,2015,870
02,Auckland Region,18,Marlborough Region,2016,966
02,Auckland Region,18,Marlborough Region,2017,975
03,Waikato Region,01,Northland Region,2007,1740
03,Waikato Region,01,Northland Region,2008,2217
03,Waikato Region,01,Northland Region,2009,2187
03,Waikato Region,01,Northland Region,2010,2292
03,Waikato Region,01,Northland Region,2011,2205
03,Waikato Region,01,Northland Region,2012,2271
03,Waikato Region,01,Northland Region,2013,2313
03,Waikato Region,01,Northland Region,2014,2526
03,Waikato Region,01,Northland Region,2015,2757
03,Waikato Region,01,Northland Region,2016,2727
03,Waikato Region,01,Northland Region,2017,2706
03,Waikato Region,02,Auckland Region,2007,11349
03,Waikato Region,02,Auckland Region,2008,13905
03,Waikato Region,02,Auckland Region,2009,15528
03,Waikato Region,02,Auckland Region,2010,14997
03,Waikato Region,02,Auckland Region,2011,14505
03,Waikato Region,02,Auckland Region,2012,15279
03,Waikato Region,02,Auckland Region,2013,15684
03,Waikato Region,02,Auckland Region,2014,17478
03,Waikato Region,02,Auckland Region,2015,18135
03,Waikato Region,02,Auckland Region,2016,19035
03,Waikato Region,02,Auckland Region,2017,18969
03,Waikato Region,04,Bay of Plenty Region,2007,7752
03,Waikato Region,04,Bay of Plenty Region,2008,9207
03,Waikato Region,04,Bay of Plenty Region,2009,9822
03,Waikato Region,04,Bay of Plenty Region,2010,10158
03,Waikato Region,04,Bay of Plenty Region,2011,9636
03,Waikato Region,04,Bay of Plenty Region,2012,9561
03,Waikato Region,04,Bay of Plenty Region,2013,9816
03,Waikato Region,04,Bay of Plenty Region,2014,10812
03,Waikato Region,04,Bay of Plenty Region,2015,11358
03,Waikato Region,04,Bay of Plenty Region,2016,11676
03,Waikato Region,04,Bay of Plenty Region,2017,11256
03,Waikato Region,05,Gisborne Region,2007,576
03,Waikato Region,05,Gisborne Region,2008,756
03,Waikato Region,05,Gisborne Region,2009,699
03,Waikato Region,05,Gisborne Region,2010,762
03,Waikato Region,05,Gisborne Region,2011,804
03,Waikato Region,05,Gisborne Region,2012,705
03,Waikato Region,05,Gisborne Region,2013,780
03,Waikato Region,05,Gisborne Region,2014,789
03,Waikato Region,05,Gisborne Region,2015,825
03,Waikato Region,05,Gisborne Region,2016,885
03,Waikato Region,05,Gisborne Region,2017,813
03,Waikato Region,06,Hawke's Bay Region,2007,1569
03,Waikato Region,06,Hawke's Bay Region,2008,1920
03,Waikato Region,06,Hawke's Bay Region,2009,2043
03,Waikato Region,06,Hawke's Bay Region,2010,1791
03,Waikato Region,06,Hawke's Bay Region,2011,1800
03,Waikato Region,06,Hawke's Bay Region,2012,1719
03,Waikato Region,06,Hawke's Bay Region,2013,1848
03,Waikato Region,06,Hawke's Bay Region,2014,1911
03,Waikato Region,06,Hawke's Bay Region,2015,2121
03,Waikato Region,06,Hawke's Bay Region,2016,2364
03,Waikato Region,06,Hawke's Bay Region,2017,2229
03,Waikato Region,07,Taranaki Region,2007,1257
03,Waikato Region,07,Taranaki Region,2008,1509
03,Waikato Region,07,Taranaki Region,2009,1584
03,Waikato Region,07,Taranaki Region,2010,1485
03,Waikato Region,07,Taranaki Region,2011,1497
03,Waikato Region,07,Taranaki Region,2012,1491
03,Waikato Region,07,Taranaki Region,2013,1542
03,Waikato Region,07,Taranaki Region,2014,1695
03,Waikato Region,07,Taranaki Region,2015,1674
03,Waikato Region,07,Taranaki Region,2016,1707
03,Waikato Region,07,Taranaki Region,2017,1770
03,Waikato Region,08,Manawatu-Wanganui Region,2007,2097
03,Waikato Region,08,Manawatu-Wanganui Region,2008,2784
03,Waikato Region,08,Manawatu-Wanganui Region,2009,3264
03,Waikato Region,08,Manawatu-Wanganui Region,2010,3306
03,Waikato Region,08,Manawatu-Wanganui Region,2011,2820
03,Waikato Region,08,Manawatu-Wanganui Region,2012,2769
03,Waikato Region,08,Manawatu-Wanganui Region,2013,2823
03,Waikato Region,08,Manawatu-Wanganui Region,2014,3186
03,Waikato Region,08,Manawatu-Wanganui Region,2015,3411
03,Waikato Region,08,Manawatu-Wanganui Region,2016,3567
03,Waikato Region,08,Manawatu-Wanganui Region,2017,3513
03,Waikato Region,09,Wellington Region,2007,2631
03,Waikato Region,09,Wellington Region,2008,3120
03,Waikato Region,09,Wellington Region,2009,3060
03,Waikato Region,09,Wellington Region,2010,3018
03,Waikato Region,09,Wellington Region,2011,3066
03,Waikato Region,09,Wellington Region,2012,2961
03,Waikato Region,09,Wellington Region,2013,2955
03,Waikato Region,09,Wellington Region,2014,3126
03,Waikato Region,09,Wellington Region,2015,3258
03,Waikato Region,09,Wellington Region,2016,3450
03,Waikato Region,09,Wellington Region,2017,3426
03,Waikato Region,12,West Coast Region,2007,132
03,Waikato Region,12,West Coast Region,2008,177
03,Waikato Region,12,West Coast Region,2009,204
03,Waikato Region,12,West Coast Region,2010,192
03,Waikato Region,12,West Coast Region,2011,216
03,Waikato Region,12,West Coast Region,2012,186
03,Waikato Region,12,West Coast Region,2013,210
03,Waikato Region,12,West Coast Region,2014,243
03,Waikato Region,12,West Coast Region,2015,219
03,Waikato Region,12,West Coast Region,2016,207
03,Waikato Region,12,West Coast Region,2017,171
03,Waikato Region,13,Canterbury Region,2007,1536
03,Waikato Region,13,Canterbury Region,2008,1866
03,Waikato Region,13,Canterbury Region,2009,2040
03,Waikato Region,13,Canterbury Region,2010,1986
03,Waikato Region,13,Canterbury Region,2011,2058
03,Waikato Region,13,Canterbury Region,2012,2373
03,Waikato Region,13,Canterbury Region,2013,2493
03,Waikato Region,13,Canterbury Region,2014,2490
03,Waikato Region,13,Canterbury Region,2015,2784
03,Waikato Region,13,Canterbury Region,2016,2643
03,Waikato Region,13,Canterbury Region,2017,2538
03,Waikato Region,14,Otago Region,2007,939
03,Waikato Region,14,Otago Region,2008,1107
03,Waikato Region,14,Otago Region,2009,1104
03,Waikato Region,14,Otago Region,2010,1023
03,Waikato Region,14,Otago Region,2011,1023
03,Waikato Region,14,Otago Region,2012,1056
03,Waikato Region,14,Otago Region,2013,1152
03,Waikato Region,14,Otago Region,2014,1302
03,Waikato Region,14,Otago Region,2015,1338
03,Waikato Region,14,Otago Region,2016,1410
03,Waikato Region,14,Otago Region,2017,1380
03,Waikato Region,15,Southland Region,2007,318
03,Waikato Region,15,Southland Region,2008,444
03,Waikato Region,15,Southland Region,2009,648
03,Waikato Region,15,Southland Region,2010,579
03,Waikato Region,15,Southland Region,2011,468
03,Waikato Region,15,Southland Region,2012,426
03,Waikato Region,15,Southland Region,2013,441
03,Waikato Region,15,Southland Region,2014,477
03,Waikato Region,15,Southland Region,2015,507
03,Waikato Region,15,Southland Region,2016,507
03,Waikato Region,15,Southland Region,2017,471
03,Waikato Region,16,Tasman Region,2007,171
03,Waikato Region,16,Tasman Region,2008,198
03,Waikato Region,16,Tasman Region,2009,192
03,Waikato Region,16,Tasman Region,2010,216
03,Waikato Region,16,Tasman Region,2011,177
03,Waikato Region,16,Tasman Region,2012,174
03,Waikato Region,16,Tasman Region,2013,183
03,Waikato Region,16,Tasman Region,2014,252
03,Waikato Region,16,Tasman Region,2015,219
03,Waikato Region,16,Tasman Region,2016,252
03,Waikato Region,16,Tasman Region,2017,279
03,Waikato Region,17,Nelson Region,2007,225
03,Waikato Region,17,Nelson Region,2008,246
03,Waikato Region,17,Nelson Region,2009,270
03,Waikato Region,17,Nelson Region,2010,243
03,Waikato Region,17,Nelson Region,2011,207
03,Waikato Region,17,Nelson Region,2012,240
03,Waikato Region,17,Nelson Region,2013,240
03,Waikato Region,17,Nelson Region,2014,273
03,Waikato Region,17,Nelson Region,2015,261
03,Waikato Region,17,Nelson Region,2016,258
03,Waikato Region,17,Nelson Region,2017,294
03,Waikato Region,18,Marlborough Region,2007,204
03,Waikato Region,18,Marlborough Region,2008,252
03,Waikato Region,18,Marlborough Region,2009,252
03,Waikato Region,18,Marlborough Region,2010,204
03,Waikato Region,18,Marlborough Region,2011,240
03,Waikato Region,18,Marlborough Region,2012,252
03,Waikato Region,18,Marlborough Region,2013,231
03,Waikato Region,18,Marlborough Region,2014,255
03,Waikato Region,18,Marlborough Region,2015,282
03,Waikato Region,18,Marlborough Region,2016,255
03,Waikato Region,18,Marlborough Region,2017,297
04,Bay of Plenty Region,01,Northland Region,2007,930
04,Bay of Plenty Region,01,Northland Region,2008,1095
04,Bay of Plenty Region,01,Northland Region,2009,1161
04,Bay of Plenty Region,01,Northland Region,2010,1212
04,Bay of Plenty Region,01,Northland Region,2011,1149
04,Bay of Plenty Region,01,Northland Region,2012,1257
04,Bay of Plenty Region,01,Northland Region,2013,1104
04,Bay of Plenty Region,01,Northland Region,2014,1347
04,Bay of Plenty Region,01,Northland Region,2015,1437
04,Bay of Plenty Region,01,Northland Region,2016,1401
04,Bay of Plenty Region,01,Northland Region,2017,1587
04,Bay of Plenty Region,02,Auckland Region,2007,6120
04,Bay of Plenty Region,02,Auckland Region,2008,7374
04,Bay of Plenty Region,02,Auckland Region,2009,8298
04,Bay of Plenty Region,02,Auckland Region,2010,7998
04,Bay of Plenty Region,02,Auckland Region,2011,8148
04,Bay of Plenty Region,02,Auckland Region,2012,8562
04,Bay of Plenty Region,02,Auckland Region,2013,8469
04,Bay of Plenty Region,02,Auckland Region,2014,9087
04,Bay of Plenty Region,02,Auckland Region,2015,9624
04,Bay of Plenty Region,02,Auckland Region,2016,10206
04,Bay of Plenty Region,02,Auckland Region,2017,10164
04,Bay of Plenty Region,03,Waikato Region,2007,7224
04,Bay of Plenty Region,03,Waikato Region,2008,9105
04,Bay of Plenty Region,03,Waikato Region,2009,9591
04,Bay of Plenty Region,03,Waikato Region,2010,9843
04,Bay of Plenty Region,03,Waikato Region,2011,9429
04,Bay of Plenty Region,03,Waikato Region,2012,9849
04,Bay of Plenty Region,03,Waikato Region,2013,9606
04,Bay of Plenty Region,03,Waikato Region,2014,10302
04,Bay of Plenty Region,03,Waikato Region,2015,11016
04,Bay of Plenty Region,03,Waikato Region,2016,11727
04,Bay of Plenty Region,03,Waikato Region,2017,11565
04,Bay of Plenty Region,05,Gisborne Region,2007,624
04,Bay of Plenty Region,05,Gisborne Region,2008,771
04,Bay of Plenty Region,05,Gisborne Region,2009,738
04,Bay of Plenty Region,05,Gisborne Region,2010,876
04,Bay of Plenty Region,05,Gisborne Region,2011,930
04,Bay of Plenty Region,05,Gisborne Region,2012,942
04,Bay of Plenty Region,05,Gisborne Region,2013,825
04,Bay of Plenty Region,05,Gisborne Region,2014,828
04,Bay of Plenty Region,05,Gisborne Region,2015,876
04,Bay of Plenty Region,05,Gisborne Region,2016,909
04,Bay of Plenty Region,05,Gisborne Region,2017,1014
04,Bay of Plenty Region,06,Hawke's Bay Region,2007,1224
04,Bay of Plenty Region,06,Hawke's Bay Region,2008,1362
04,Bay of Plenty Region,06,Hawke's Bay Region,2009,1437
04,Bay of Plenty Region,06,Hawke's Bay Region,2010,1377
04,Bay of Plenty Region,06,Hawke's Bay Region,2011,1362
04,Bay of Plenty Region,06,Hawke's Bay Region,2012,1284
04,Bay of Plenty Region,06,Hawke's Bay Region,2013,1407
04,Bay of Plenty Region,06,Hawke's Bay Region,2014,1464
04,Bay of Plenty Region,06,Hawke's Bay Region,2015,1533
04,Bay of Plenty Region,06,Hawke's Bay Region,2016,1677
04,Bay of Plenty Region,06,Hawke's Bay Region,2017,1611
04,Bay of Plenty Region,07,Taranaki Region,2007,585
04,Bay of Plenty Region,07,Taranaki Region,2008,699
04,Bay of Plenty Region,07,Taranaki Region,2009,702
04,Bay of Plenty Region,07,Taranaki Region,2010,729
04,Bay of Plenty Region,07,Taranaki Region,2011,612
04,Bay of Plenty Region,07,Taranaki Region,2012,654
04,Bay of Plenty Region,07,Taranaki Region,2013,585
04,Bay of Plenty Region,07,Taranaki Region,2014,723
04,Bay of Plenty Region,07,Taranaki Region,2015,744
04,Bay of Plenty Region,07,Taranaki Region,2016,804
04,Bay of Plenty Region,07,Taranaki Region,2017,846
04,Bay of Plenty Region,08,Manawatu-Wanganui Region,2007,1320
04,Bay of Plenty Region,08,Manawatu-Wanganui Region,2008,1662
